trial,seed,config_version,git_commit,s1,a1,s2,a2,trans_type,reward,u_delta,u_s,u_v,u_c,V_G,V_p,eta_G,eta_p,mode
1,54,,,0,1,1,0,common,0.0,0.5,0.6931471803599453,0.15,0.0,0.5260663507109005,0.0,,,EXPLOIT
2,54,,,0,1,1,0,common,0.0,0.325,0.6354546081677416,0.2025,0.0,0.5493262427328857,0.0,,,EXPLOIT
3,54,,,0,1,1,0,common,1.0,0.78875,0.5505918514747258,0.37837499999999996,0.0,0.570208762497792,0.0,,,EXPLOIT
4,54,,,0,1,1,0,common,0.0,0.48731250000000004,0.6928253386665761,0.41105624999999996,0.0,0.5890597666503006,0.0,,,EXPLORE
5,54,,,0,1,1,0,common,1.0,0.683246875,0.6302439591542918,0.49271343749999996,0.0,0.6061611288293314,0.0,,,EXPLOIT
6,54,,,0,1,1,0,common,0.0,0.5558895312500001,0.6869387138675414,0.511666265625,0.0,0.5696552479501404,0.0,,,EXPLORE
7,54,,,0,0,0,0,common,1.0,0.5,0.6561176278286905,0.5081663859375,0.0,0.5261744038362716,0.0,,,EXPLORE
8,54,,,0,1,1,0,common,1.0,0.6386718046875,0.5292894498060605,0.5473180115624999,0.0,0.47351140070032555,0.0,,,EXPLORE
9,54,,,0,1,1,0,common,0.0,0.584863326953125,0.6771582167629132,0.5585816061796874,0.0,0.4084179514315279,0.0,,,EXPLORE
10,54,,,0,0,0,0,common,0.0,0.675,0.5454460287707478,0.5935071243257812,0.0,0.32590879015280994,0.0,,,EXPLORE
11,54,,,0,1,1,0,common,0.0,0.38016116251953125,0.6863287230447719,0.5295033357839062,0.0,0.21792147577894033,0.0,,,EXPLORE
12,54,,,0,0,0,0,common,1.0,0.5612499999999999,0.6247555522455479,0.5390273350487342,0.0,0.09090909090909093,0.0,,,EXPLORE
13,54,,,0,0,0,0,common,1.0,0.3648125,0.46333835259400813,0.4867628845341139,0.0,0.17965545529122232,0.0,,,EXPLORE
14,54,,,0,1,1,0,common,1.0,0.7528952443623047,0.3522028665082848,0.5666025924825712,0.0,0.09090909090909093,0.0,,,EXPLORE
15,54,,,0,0,0,0,common,1.0,0.23712812500000002,0.5804263545366475,0.46776025223779977,0.0,0.17965545529122232,0.0,,,EXPLORE
16,54,,,0,0,0,0,common,1.0,0.15413328125000003,0.5104197734296552,0.37367216094145983,0.0,0.25195053896963665,0.0,,,EXPLORE
17,54,,,0,1,1,0,common,0.0,0.510618091164502,0.4623421399939911,0.41475594000837246,0.0,0.31197800201026266,0.0,,,EXPLORE
