seed,trial,path_choice,reward_total,junction_pause_duration,reorientation_count,retreat_return_count,commit_latency,commit_reason,junction_deliberation_proxy,mode_at_junction,final_mode,one_shot_fired,config_name,ablation_name
59,0,open,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
59,1,covered,0.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
59,2,open,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,3,open,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,4,open,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,5,covered,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,6,covered,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
59,7,open,0.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,8,covered,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,9,covered,0.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
59,10,covered,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,11,open,0.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,12,covered,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,13,open,1.0,6,2,0,5,bound,5.737669618283368,explore,exploit,False,stage3_1a,full
59,14,open,0.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
59,15,covered,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,16,open,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
59,17,covered,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,18,covered,1.0,6,3,0,5,bound,6.737669618283368,explore,exploit,False,stage3_1a,full
59,19,covered,1.0,6,3,0,5,bound,6.737669618283368,explore,exploit,False,stage3_1a,full
59,20,covered,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
59,21,covered,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
59,22,covered,0.0,6,2,0,5,bound,5.737669618283368,explore,exploit,False,stage3_1a,full
59,23,covered,0.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,24,open,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,25,covered,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,26,covered,1.0,6,3,0,5,bound,6.737669618283368,explore,exploit,False,stage3_1a,full
59,27,open,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,28,covered,0.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
59,29,covered,0.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
59,30,covered,0.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
59,31,covered,0.0,6,3,0,5,bound,6.737669618283368,explore,exploit,False,stage3_1a,full
59,32,covered,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,33,covered,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,34,open,0.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
59,35,open,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,36,covered,1.0,6,3,0,5,bound,6.737669618283368,explore,exploit,False,stage3_1a,full
59,37,covered,0.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,38,covered,1.0,6,3,0,5,bound,6.737669618283368,explore,exploit,False,stage3_1a,full
59,39,covered,1.0,6,3,0,5,bound,6.737669618283368,explore,exploit,False,stage3_1a,full
59,40,covered,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
59,41,open,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,42,covered,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,43,covered,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
59,44,open,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,45,covered,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,46,covered,0.0,6,3,0,5,bound,6.737669618283368,explore,exploit,False,stage3_1a,full
59,47,covered,0.0,6,4,0,5,bound,7.737669618283368,explore,exploit,False,stage3_1a,full
59,48,open,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,49,covered,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,50,open,1.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
59,51,open,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
59,52,covered,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,53,open,1.0,6,4,0,5,bound,7.737669618283368,explore,exploit,False,stage3_1a,full
59,54,open,1.0,6,3,0,5,bound,6.737669618283368,explore,exploit,False,stage3_1a,full
59,55,covered,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
59,56,covered,0.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
59,57,covered,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,58,covered,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,59,open,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,60,open,0.0,5,1,0,4,bound,4.401197381662155,explore,exploit,False,stage3_1a,full
59,61,covered,1.0,6,3,0,5,bound,6.737669618283368,explore,exploit,False,stage3_1a,full
59,62,covered,1.0,6,2,0,5,bound,5.737669618283368,explore,exploit,False,stage3_1a,full
59,63,covered,0.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,64,covered,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,65,covered,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,66,covered,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
59,67,covered,1.0,6,3,0,5,bound,6.737669618283368,explore,exploit,False,stage3_1a,full
59,68,covered,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
59,69,open,1.0,5,2,0,4,bound,5.401197381662155,explore,exploit,False,stage3_1a,full
59,70,covered,0.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,71,open,0.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,72,open,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
59,73,covered,1.0,3,0,0,2,bound,2.4849066497880004,explore,exploit,False,stage3_1a,full
